NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.7197	46.0046	44.6135	62.8789	63.9127	70.5786	68.0544	53.5963	65.91	57.5995	NaN	60.494	36.8	NaN	23.769	34.4029	22.2456	39.817	12.2214	19.8839	39.55148	7.9126	17.3487	17.11	19.3706	33.1365	2.72405
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.2137	45.6946	44.9179	63.4424	64.3128	70.5186	66.8801	54.1243	65.91	57.0258	NaN	59.3641	31.8017	NaN	23.8659	34.4029	22.3991	40.0106	12.2607	19.9752	39.71458	7.9126	17.5038	17.72	19.4197	33.3188	2.75254
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.3004	46.0046	45.1353	65.3326	62.4124	71.1683	69.4845	53.9749	65.34	58.5174	NaN	60.494	32.2234	NaN	23.8853	34.5029	22.4648	40.2687	12.3393	20.0483	40.20387	7.98201	17.6589	18.15	19.4442	33.5923	2.76394
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.7424	46.4746	44.657	65.5325	57.5114	70.4487	69.9864	51.7334	66.48	58.288	NaN	60.494	33.0741	NaN	24.0016	34.6029	22.5525	40.4623	12.4178	20.1578	40.36697	7.98201	17.726	18.88	19.5301	33.8658	2.78673
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.0891	47.4147	45.3092	63.684	63.2126	71.6879	70.744	51.2951	67.06	57.7142	NaN	61.6238	34.2084	NaN	24.0404	34.9029	22.5744	40.5591	12.4571	20.2674	40.61162	7.98201	17.8032	19.85	19.6651	34.1392	2.83233
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.5051	47.1047	46.3963	60.0709	64.7129	72.1477	70.744	55.3098	67.06	55.5342	NaN	63.3237	33.975	NaN	24.0985	35.3029	22.7059	40.5914	12.575	20.4317	40.77472	8.05142	17.8469	20.6	19.8	34.595	2.83233
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.5138	47.8048	45.8745	53.555	65.9131	72.8673	70.3179	54.4132	66.48	53.3541	NaN	62.1838	34.0393	NaN	24.1761	35.403	22.7278	41.0108	12.6536	20.5413	40.77472	8.12083	17.9348	21.33	19.9963	34.6862	2.91781
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.6091	48.0448	46.4398	54.3909	66.3132	72.2776	70.744	55.1604	67.06	51.9772	NaN	62.7537	34.0695	NaN	24.2343	35.503	22.7497	41.2367	12.6929	20.6691	40.93782	8.12083	18.0275	22.08	20.1312	34.7774	2.83802
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.6091	47.9648	46.3528	55.1092	65.513	73.257	71.0755	54.3435	65.91	52.7804	NaN	62.1838	35.5934	NaN	24.3312	35.503	23.0347	41.269	12.7715	20.8517	41.26402	8.19024	18.1329	22.25	20.168	34.6862	2.83233
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.1291	49.2249	46.6572	59.0235	66.2132	73.257	70.744	55.0907	70.5	54.5015	NaN	63.3237	38.8048	NaN	24.37	35.703	23.21	41.4303	12.8501	20.9795	41.26402	8.25965	18.198	23.49	20.2416	34.9141	2.82093
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.4498	49.765	47.6138	54.6681	67.2134	74.4963	70.8293	53.5266	71.07	55.6489	NaN	63.3237	38.0747	NaN	24.4669	35.903	23.2977	41.7852	12.9287	21.089	41.67176	8.32906	18.2799	24.19	20.4011	35.2332	2.82663
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.0392	50.315	48.3965	55.5085	68.0135	75.1459	71.7479	56.8041	69.35	55.7637	NaN	63.3237	35.5709	NaN	24.5444	36.203	23.3196	42.1724	13.1252	21.089	41.83486	8.39846	18.3363	24.8	20.5483	35.7345	2.84372
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.5765	51.2551	48.8748	56.0089	68.6137	75.5357	73.0075	54.5627	69.35	54.4741	NaN	63.8836	36.2917	NaN	24.6026	36.103	23.3853	42.5274	13.1645	21.1438	42.07951	8.46787	18.3417	25.35	20.7201	35.8713	2.83233
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.2266	52.5153	48.9618	56.9779	69.1138	77.0448	73.9356	61.9346	71.07	53.8256	NaN	66.1434	35.8183	NaN	24.6802	36.303	23.5387	42.7532	13.2038	21.2534	42.24261	8.53728	18.5975	26.87	20.7937	35.9624	2.88362
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.6079	53.8454	49.4401	58.1589	71.2142	76.5151	74.608	52.7794	70.5	55.1226	NaN	66.1434	37.5931	NaN	24.7577	36.7031	23.736	43.2372	13.3217	21.3994	42.73191	8.60669	18.6721	27.48	20.8305	36.2359	2.952
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.2666	54.3154	50.6141	59.4133	70.514	77.3047	75.2804	53.5266	70.93	55.1226	NaN	66.7133	38.0435	NaN	24.9322	37.0031	23.8675	43.5276	13.4003	21.6003	42.97655	8.6761	18.8238	28.13	21.0513	36.3727	3.00899
261.90	0.9967	3.2171	2.4724	4.5156	2.8132	568.17	4.4294	1.4129	6.1449	2.8714	24.23	NaN	248.80	815.60	251.70	34475.00	19.13	47.42	4.89	NaN	137.30	NaN	132.43	7.04	33.44	50.27	NaN	NaN	6.05	4.46	NaN	8.07	7.80	NaN	NaN	3.00	3.97	NaN	NaN	48.3273	55.1755	51.1359	59.8236	71.3142	77.7544	75.7823	55.3895	71.14	55.1226	NaN	65.0135	37.0594	NaN	25.1648	37.9032	23.9332	43.8826	13.4789	21.7646	43.30275	8.81492	18.8903	28.68	21.174	36.7373	3.04888
265.49	1.0007	3.2406	2.4837	4.5539	2.8368	589.24	4.5124	1.4150	6.2121	2.9507	24.63	NaN	254.00	825.40	252.70	36222.00	19.71	46.89	4.97	NaN	135.60	NaN	133.38	7.22	34.33	51.37	NaN	NaN	6.29	4.90	NaN	7.67	7.68	NaN	NaN	2.25	4.22	NaN	NaN	48.1713	55.0155	51.0924	58.8016	70.7141	76.1253	75.3656	58.7368	71.28	54.4741	NaN	67.2733	36.8311	NaN	25.3393	38.6032	24.1963	43.9794	13.7146	21.9472	43.5474	8.88433	19.0259	29.36	21.4561	37.3754	3.06598
264.65	1.0008	3.1728	2.5306	4.4772	2.7909	589.62	4.4328	1.4150	6.1551	2.8962	24.43	NaN	250.80	825.80	254.90	35777.00	19.96	47.44	5.07	NaN	131.10	NaN	133.36	7.19	35.31	53.13	NaN	NaN	6.35	5.18	NaN	7.33	7.84	NaN	NaN	3.00	4.46	NaN	NaN	48.5006	55.5656	50.875	58.5561	70.7141	80.4328	75.8675	60.1514	72.78	54.4741	NaN	66.1434	38.3893	NaN	25.4944	39.3033	24.3716	44.302	13.8325	22.0933	43.8736	9.02314	19.0964	29.74	21.726	37.5577	3.07738
264.50	0.9984	3.0532	2.5762	4.2610	2.5796	595.70	4.2121	1.4158	5.8387	2.7345	24.32	NaN	256.40	837.20	256.70	36205.00	20.24	48.34	5.10	NaN	132.50	NaN	133.77	7.28	36.31	53.29	NaN	NaN	7.19	5.48	NaN	7.06	8.00	NaN	NaN	3.00	4.91	NaN	NaN	48.5266	56.1156	51.4403	60.5996	72.0143	78.9337	75.3656	62.4527	71.93	55.7711	NaN	66.7133	38.7695	NaN	25.6689	39.4033	24.5908	44.6247	13.9111	22.2941	44.11825	9.09255	19.2629	30.35	21.8978	37.6489	3.06598
264.55	0.9995	2.8233	2.5375	4.0570	2.3360	581.43	4.0438	1.4178	5.5435	2.5845	25.51	NaN	258.10	840.70	257.50	35717.00	20.69	46.63	5.24	NaN	131.20	NaN	136.35	7.36	35.74	53.23	NaN	NaN	8.02	5.74	NaN	8.27	8.94	NaN	NaN	2.75	5.04	NaN	NaN	48.6999	55.4855	52.3534	58.1893	71.7143	80.103	72.676	62.0143	71.64	56.4196	NaN	67.2733	38.5834	NaN	25.7271	39.6033	24.8099	44.6892	13.9504	22.5315	44.28135	9.16196	19.3334	30.94	22.045	37.5577	3.10587
265.22	1.0039	2.9733	2.4757	4.2522	2.4270	574.01	4.1557	1.4148	5.7101	2.6608	26.53	NaN	255.60	837.40	257.70	35083.00	20.77	46.33	5.31	NaN	129.50	NaN	134.60	7.43	36.04	54.54	NaN	NaN	8.67	6.18	NaN	10.91	9.41	NaN	NaN	2.75	5.04	NaN	NaN	48.6046	57.1357	50.788	59.622	71.7143	80.103	76.7104	61.8649	72.43	56.4196	NaN	67.2733	41.2644	NaN	26.1924	40.0033	25.1387	44.8506	13.9897	22.7323	44.28135	9.23137	19.3838	31.64	22.1799	37.7856	3.14006
265.47	1.0083	3.0170	2.4183	4.2617	2.4246	565.26	4.2072	1.4683	5.7211	2.5961	27.00	NaN	256.50	836.00	257.90	36588.00	20.89	47.51	5.19	NaN	129.90	NaN	137.08	7.59	36.89	55.58	NaN	NaN	8.48	6.50	NaN	10.96	10.37	NaN	NaN	2.75	5.16	NaN	NaN	48.9946	56.3556	51.2664	59.302	71.3142	78.8637	76.3695	64.3953	74.14	57.7166	NaN	68.9731	40.5688	NaN	26.2699	41.1034	25.2921	45.2378	14.1469	22.8784	44.28135	9.23137	19.4469	32.18	22.413	38.1503	3.20275
266.33	1.0011	3.0288	2.4292	4.2164	2.4139	566.40	4.1769	1.4823	5.6527	2.4996	26.77	NaN	258.30	839.30	259.00	36377.00	21.03	47.63	5.15	NaN	130.10	NaN	136.41	7.72	37.03	55.14	NaN	NaN	7.16	6.53	NaN	10.77	11.36	NaN	NaN	3.00	7.35	NaN	NaN	49.3066	57.1357	52.0491	58.994	72.0143	80.103	75.8675	62.8312	73.57	58.3651	NaN	68.9731	40.8599	NaN	26.4832	41.3034	25.3578	46.1735	14.422	23.2618	44.60754	9.30078	19.6483	33.03	22.6706	38.5149	3.23124
278.26	0.9991	3.1647	2.3870	4.4099	2.5811	591.80	4.3459	1.4822	5.9752	2.6850	26.80	NaN	262.70	845.40	261.00	37267.00	20.79	48.05	5.28	NaN	131.50	NaN	139.37	7.72	38.15	56.25	NaN	NaN	7.87	6.43	NaN	11.73	11.18	NaN	NaN	2.75	7.35	NaN	NaN	49.4886	57.6858	52.7883	60.2413	71.2142	80.4928	76.2842	63.0504	73.14	59.6621	NaN	68.9731	41.6253	NaN	26.6771	41.6035	25.5551	47.1415	14.5006	23.5722	45.17839	9.4396	19.8746	33.79	23.0509	38.6972	3.28823
280.18	0.9994	3.2000	2.3174	4.5971	2.6577	607.60	4.5403	1.4833	6.2156	2.8079	27.15	NaN	270.20	856.50	262.90	40311.00	21.55	56.39	5.59	NaN	134.60	NaN	143.24	8.05	37.59	57.19	NaN	NaN	7.36	6.35	NaN	12.46	11.36	NaN	NaN	2.50	7.35	NaN	NaN	49.376	57.6858	52.7883	62.3844	70.614	78.344	75.5361	64.993	75.14	59.0136	NaN	69.533	42.071	NaN	26.8515	43.0036	25.6866	47.8514	14.6185	23.8461	45.58614	9.57841	19.9955	34.81	23.4067	38.9251	3.34522
298.13	0.9915	3.3644	2.2240	5.0281	2.8151	648.57	4.8130	1.4823	6.6775	2.9410	27.35	NaN	268.60	861.50	263.80	37727.00	20.82	46.20	5.47	NaN	133.40	NaN	148.18	7.96	36.19	58.36	NaN	NaN	7.76	6.22	NaN	12.09	13.43	NaN	NaN	2.00	7.35	NaN	NaN	49.116	57.9958	53.7449	64.669	65.413	81.7321	75.7823	64.465	74.93	59.0136	56.2261	70.103	42.7488	NaN	27.0842	44.8037	25.8839	48.2386	14.8605	24.2296	45.91233	9.71723	20.2365	35.57	23.8238	39.1986	3.42501
291.09	0.9766	3.1763	2.2749	4.9550	2.7146	654.71	4.6793	1.4850	6.4250	2.8294	27.48	NaN	261.10	859.80	265.30	37603.00	20.63	45.94	5.29	NaN	135.00	NaN	147.21	8.02	35.77	59.34	NaN	NaN	7.06	6.07	NaN	11.92	12.49	NaN	NaN	2.50	7.35	NaN	NaN	48.9426	57.8458	53.9623	63.7249	65.513	82.0619	75.5361	61.7155	75.22	57.7166	55.2243	71.2329	41.2967	NaN	27.4332	46.3039	26.1469	47.8836	15.1542	24.5217	46.32008	9.92546	20.7408	36.56	23.8974	39.5632	3.66436
282.16	0.9720	3.0788	2.3406	4.8215	2.6182	637.66	4.5648	1.4855	6.2391	2.7514	28.60	NaN	263.50	869.90	266.70	39779.00	20.74	45.73	5.42	NaN	136.20	NaN	149.56	7.90	35.38	61.01	NaN	NaN	7.99	6.51	NaN	11.95	12.33	NaN	NaN	2.00	7.56	NaN	NaN	49.0206	56.5057	53.9623	63.0524	67.8135	80.3629	75.1099	64.9133	74.64	59.0136	53.391	70.6729	42.8059	NaN	27.7434	46.5039	26.4099	48.1095	15.2717	24.7956	46.40163	10.2031	20.9261	37.27	24.1059	40.1558	3.76694
277.77	0.9676	3.0270	2.3886	4.8685	2.5262	636.15	4.4004	1.4841	6.0632	2.6732	29.62	NaN	268.50	878.60	267.20	40047.00	21.61	46.32	5.53	NaN	137.00	NaN	149.12	7.91	36.28	62.27	NaN	NaN	8.23	7.64	NaN	11.51	12.27	NaN	NaN	8.00	8.06	NaN	NaN	49.0033	55.3355	53.2666	62.9788	71.3142	81.6721	75.2804	65.2819	76.43	60.3106	53.0108	70.103	41.8078	NaN	27.8985	47.704	26.6071	47.8191	15.8003	25.106	46.72783	10.3419	20.8126	38.04	24.5108	40.6572	3.86952
278.97	0.9623	2.9173	2.4137	4.8689	2.4616	632.67	4.2763	1.4844	5.8788	2.5974	30.13	NaN	263.30	873.40	267.60	40994.00	21.97	46.05	5.53	NaN	137.60	NaN	148.47	7.65	37.04	66.67	NaN	NaN	8.43	8.63	NaN	11.36	12.78	NaN	NaN	8.00	9.48	NaN	NaN	49.2546	55.4855	54.2232	62.0096	72.2144	82.7814	76.1232	64.5447	76.14	60.9591	53.7125	70.6729	39.6918	NaN	28.2087	47.904	27.0454	48.658	16.0352	25.3068	46.97248	10.4807	20.7267	38.92	24.8297	40.8395	3.88661
282.97	0.9664	2.9899	2.3902	4.9002	2.5253	650.29	4.3699	1.4834	5.9693	2.6487	31.11	NaN	268.30	881.90	268.50	41900.00	21.67	46.21	5.58	NaN	139.60	NaN	148.98	7.45	37.23	67.11	NaN	NaN	8.14	8.75	NaN	11.23	13.74	NaN	NaN	8.00	10.75	NaN	NaN	49.2026	54.0054	53.4405	62.8789	72.5144	81.3423	75.1951	66.5471	78.29	60.3106	49.2427	71.8028	39.5308	NaN	28.4801	48.104	27.3961	48.9162	16.2115	25.5807	47.13557	10.6195	20.9026	39.81	25.2591	40.9762	3.90371
290.98	0.9763	2.9642	2.3896	4.7662	2.5528	644.24	4.3745	1.4799	5.9323	2.6320	31.44	NaN	270.10	886.00	269.30	40356.00	21.79	45.47	5.77	NaN	141.20	NaN	150.01	7.32	37.17	67.81	NaN	NaN	7.75	9.10	NaN	11.20	14.13	NaN	NaN	8.00	10.75	NaN	NaN	49.142	53.4553	53.1796	64.6395	72.2144	83.6309	75.1099	62.8312	75.57	60.3106	52.4559	71.8028	39.9516	NaN	28.6934	49.1041	27.5934	49.0775	16.3289	25.8911	47.29868	10.8278	20.9623	40.62	25.5658	41.1585	4.00059
302.28	0.9799	2.9846	2.3456	4.7825	2.6184	654.95	4.4257	1.4824	6.0442	2.6728	31.27	NaN	268.10	882.90	270.10	39421.00	21.51	45.17	5.90	NaN	141.90	NaN	148.83	7.21	37.06	68.49	NaN	NaN	8.74	9.11	NaN	11.24	13.97	NaN	NaN	8.75	10.75	NaN	NaN	48.6739	52.6653	52.7883	63.9813	72.4144	83.6309	73.2632	62.8312	75.79	61.6076	49.6401	72.3628	40.5444	NaN	29.0617	49.6041	27.8564	49.5615	16.3289	26.1285	47.38023	11.036	21.1759	42.31	25.713	41.4776	4.05758
299.08	0.9864	2.9967	2.3165	4.8007	2.6610	662.12	4.4778	1.4487	6.2074	2.7123	31.19	NaN	269.70	884.70	271.00	40295.00	21.47	45.92	5.89	NaN	142.00	NaN	152.06	7.29	37.56	68.44	NaN	NaN	8.36	8.94	NaN	11.06	13.92	NaN	NaN	8.75	10.75	NaN	NaN	48.6826	52.1152	52.7013	61.8748	71.1141	79.7132	73.4336	63.5784	75.36	60.9591	48.6393	71.8028	37.0842	NaN	29.4107	50.3042	28.0317	50.3681	16.5051	26.3476	47.46177	11.383	21.3592	43.04	26.1424	42.1157	4.35392
299.36	0.9830	2.8966	2.3330	4.7326	2.5928	667.04	4.3943	1.3093	6.0275	2.6570	31.33	NaN	271.70	890.40	272.30	40145.00	21.40	45.64	5.90	NaN	142.30	NaN	149.89	7.47	38.26	67.55	NaN	NaN	7.24	8.31	NaN	10.93	13.38	NaN	NaN	8.75	9.36	NaN	NaN	48.4573	51.0251	52.8752	61.6143	69.7139	79.8432	73.1779	60.0717	75.93	62.2561	49.6764	70.6729	40.1971	NaN	29.6627	51.4043	28.2947	50.6908	16.8576	26.6397	47.78797	11.5913	22.0212	44.08	26.4859	42.6627	4.34822
300.08	0.9874	2.7503	2.3252	4.6765	2.5110	666.87	4.3154	1.3110	5.8840	2.6018	31.51	NaN	275.70	895.40	273.70	41498.00	21.21	46.43	6.04	NaN	146.20	NaN	152.84	7.55	40.65	68.16	NaN	NaN	7.59	7.49	NaN	10.98	12.26	NaN	NaN	8.75	8.69	NaN	NaN	46.8885	50.165	51.9186	60.4797	69.5138	76.715	72.676	60.1514	76.07	60.9591	48.3249	70.6729	38.4825	NaN	29.9148	51.9043	28.6015	51.4007	17.1512	26.8406	48.11417	11.7995	22.2206	45.62	26.8539	42.9817	4.35392
